1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.851851851851853484e-02,1.111111111111111164e-04,1.851851851851853484e-02,1.851851851851853484e-02,1.111111111111111164e-04,7.407407407407413935e-02,5.555555555555560104e-02,9.259259259259267072e-02,5.370370370370374236e-01,3.703703703703706968e-02,1.111111111111112021e-01,1.851851851851853484e-02,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04,1.111111111111111164e-04
1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,8.779631255487272811e-04,1.408450704225352188e-04,3.511852502194909124e-03,3.511852502194909124e-03,1.408450704225352188e-04,3.160667251975417952e-02,3.248463564530291309e-02,3.687445127304654624e-02,6.409130816505709261e-02,2.019315188762072638e-02,2.107111501316945648e-02,2.370500438981563637e-02,3.511852502194909124e-03,1.141352063213345487e-02,9.657594381035999875e-03,1.931518876207199975e-02,5.794556628621599925e-02,4.302019315188763959e-02,1.167690956979807321e-01,1.510096575943810915e-01,4.302019315188763959e-02,5.882352941176473282e-02,1.264266900790167181e-01,6.233538191395963934e-02,3.599648814749781961e-02,1.580333625987708976e-02,1.408450704225352188e-04,8.779631255487272811e-04,1.408450704225352188e-04,8.779631255487272811e-04,8.779631255487272811e-04,1.755926251097454562e-03,1.408450704225352188e-04,1.408450704225352188e-04,1.755926251097454562e-03,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04,1.408450704225352188e-04
1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,6.845052893590543482e-03,1.866832607342875511e-02,2.862476664592409140e-02,3.111387678904792373e-03,2.489110143123834072e-03,2.489110143123834072e-03,6.222775357809585180e-04,1.351351351351351372e-04,8.089607965152460084e-03,2.862476664592409140e-02,6.533914125700064635e-02,3.111387678904792287e-02,7.716241443683885537e-02,1.456129433727442746e-01,3.671437461107655148e-02,6.036092097075296953e-02,1.144990665836963656e-01,2.177971375233354531e-02,6.098319850653392826e-02,1.729931549471064589e-01,3.982576228998134515e-02,2.738021157436217393e-02,2.240199128811450405e-02,6.845052893590543482e-03,5.600497822028626012e-03,1.057871810827629502e-02,6.222775357809585180e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04,1.351351351351351372e-04
1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,5.882352941176458017e-02,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,5.882352941176458017e-02,1.123595505617977573e-04,1.123595505617977573e-04,5.882352941176458017e-02,5.882352941176458017e-02,1.764705882352937405e-01,1.764705882352937405e-01,5.882352941176458017e-02,1.123595505617977573e-04,1.123595505617977573e-04,1.176470588235291603e-01,5.882352941176458017e-02,1.123595505617977573e-04,5.882352941176458017e-02,5.882352941176458017e-02,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04,1.123595505617977573e-04
1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04,1.000000000000000048e-04
1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,8.241305422778958311e-04,4.285478819845058712e-03,2.653700346134824431e-02,6.263392121312008620e-03,1.302126256799075385e-02,5.686500741717481072e-02,1.137300148343496284e-02,2.307565518378108371e-03,1.813087193011370894e-03,1.648261084555791771e-04,1.538461538461538514e-04,1.648261084555791771e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.648261084555791771e-04,2.637217735289266833e-03,9.724740398879170092e-03,5.274435470578533666e-03,8.241305422778958528e-03,2.258117685841434449e-02,2.159222020768087127e-02,2.835009065435961650e-02,6.131531234547545062e-02,5.389813746497438413e-02,8.834679413219043154e-02,1.554310202736111646e-01,3.494313499258278055e-02,4.021757046316131595e-02,9.461018625350244016e-02,4.631613647601774686e-02,5.538157244107459742e-02,1.000494478325365533e-01,2.159222020768087127e-02,1.648261084555791706e-02,8.076479314323379080e-03,6.593044338223167083e-04,1.648261084555791771e-04,1.648261084555791771e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04,1.538461538461538514e-04
1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,4.999999999999998890e-01,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04,1.010101010101010100e-04
1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,4.149377593361000191e-03,1.244813278008300057e-02,8.298755186722000382e-03,8.298755186722000382e-03,4.149377593361000191e-03,4.149377593361000191e-03,1.587301587301587300e-04,8.298755186722000382e-03,1.587301587301587300e-04,8.298755186722000382e-03,8.298755186722000382e-03,8.298755186722000382e-03,1.587301587301587300e-04,2.074688796680500269e-02,8.298755186722000382e-03,1.659751037344400076e-02,1.244813278008300057e-02,1.587301587301587300e-04,3.319502074688800153e-02,1.659751037344400076e-02,2.904564315352700307e-02,4.564315352697100037e-02,1.659751037344400076e-02,4.149377593361000538e-02,9.128630705394200073e-02,2.074688796680500269e-02,2.904564315352700307e-02,5.394190871369300422e-02,2.904564315352700307e-02,3.734439834024900345e-02,7.883817427385900189e-02,2.904564315352700307e-02,4.149377593361000538e-02,9.128630705394200073e-02,5.394190871369300422e-02,2.489626556016600115e-02,2.904564315352700307e-02,2.904564315352700307e-02,1.244813278008300057e-02,2.489626556016600115e-02,4.149377593361000191e-03,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04,1.587301587301587300e-04
1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,7.407407407407394506e-02,2.222222222222218491e-01,2.592592592592588008e-01,7.407407407407394506e-02,1.481481481481478901e-01,7.407407407407394506e-02,1.075268817204301074e-04,1.111111111111109245e-01,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04,1.075268817204301074e-04
1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,4.612546125461244179e-04,1.383763837638373254e-03,1.383763837638373254e-03,3.690036900368995343e-03,1.383763837638373254e-02,6.918819188191866268e-03,1.337638376383760812e-02,1.342250922509221900e-01,4.197416974169732029e-02,1.845018450184497671e-02,6.918819188191866268e-03,3.690036900368995343e-03,2.167896678966784590e-02,2.306273062730622089e-02,1.383763837638373254e-03,9.225092250922488357e-03,2.306273062730622089e-02,1.798892988929885056e-02,3.920664206642057031e-02,1.300738007380070893e-01,5.212177121771205401e-02,4.520295202952018948e-02,9.317343173431712200e-02,3.597785977859770112e-02,2.352398523985234358e-02,3.920664206642057031e-02,1.153136531365311045e-02,2.214022140221397206e-02,3.136531365313646041e-02,1.153136531365311045e-02,1.429889298892985695e-02,4.889298892988918482e-02,2.352398523985234358e-02,1.107011070110698603e-02,1.429889298892985695e-02,6.918819188191866268e-03,2.306273062730622089e-03,4.612546125461244179e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04,1.612903225806451612e-04
